Atualizado em: 2025-08-28
"Empresa_Aerea";"N_Voo";"Aeroporto_Origem_Designador_OACI";"Aeroporto_Origem_Nome_UF_Pais ";"Aeroporto_Destino_Designador_OACI";"Aeroporto_Destino_Nome_UF_Pais";"Etapas_Previstas";"Percentuais_de_Cancelamentos";"Percentuais_de_Atrasos_superiores_a_30_minutos";"Percentuais_de_Atrasos_superiores_a_60_minutos"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3850";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"27";"0";"7,41";"3,7"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7175";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"9,68";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3565";"SBNF";"MINISTRO VICTOR KONDER(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"6,45";"12,9";"6,45"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"0820";"SBPA";"SALGADO FILHO(RS, BRASIL)";"MPTO";"TOCUMEN INTL(PANAMÁ)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3701";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"20";"5";"10";"10"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7026";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"31";"6,45";"22,58";"16,13"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7031";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"6,45"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7041";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"22";"0";"18,18";"9,09"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7054";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBKP";"VIRACOPOS(SP, BRASIL)";"31";"6,45";"19,35";"19,35"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7154";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"7,41";"3,7"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7173";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"16";"0";"12,5";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7182";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"3,23";"6,45";"6,45"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7186";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBCT";"AFONSO PENA(PR, BRASIL)";"27";"18,52";"3,7";"3,7"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7195";"SBPA";"SALGADO FILHO(RS, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"9";"0";"22,22";"11,11"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7001";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"22";"0";"4,55";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7002";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7095";"SBPS";"PORTO SEGURO(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"14";"0";"7,14";"7,14"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3529";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"6,45";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3575";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"11,11";"3,7"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3680";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7058";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"12,9";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7060";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7066";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"21";"0";"9,52";"4,76"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7094";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"17";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7096";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"6,45";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7104";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"18";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7104";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"31";"0";"3,23";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7132";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"31";"0";"6,45";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7136";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7142";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7145";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"31";"0";"3,23";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7171";"SBRF";"GUARARAPES - GILBERTO FREYRE(PE, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"6,45";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7064";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"25";"0";"8";"4"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7112";"SBRJ";"SANTOS DUMONT(RJ, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7055";"SBRP";"LEITE LOPES(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"26";"0";"3,85";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3563";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"26";"0";"15,38";"3,85"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3852";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"27";"0";"3,7";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7103";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"17";"0";"5,88";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7190";"SBSG";"GOVERNADOR ALUIZIO ALVES(RN, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3858";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"17";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7131";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"29";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3591";"SBSP";"CONGONHAS(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"30";"0";"3,33";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3592";"SBSP";"CONGONHAS(SP, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3598";"SBSP";"CONGONHAS(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"21";"0";"14,29";"4,76"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3611";"SBSP";"CONGONHAS(SP, BRASIL)";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"27";"0";"3,7";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7027";"SBSP";"CONGONHAS(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7040";"SBSP";"CONGONHAS(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"23";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7045";"SBSP";"CONGONHAS(SP, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"4";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3690";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBSP";"CONGONHAS(SP, BRASIL)";"27";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"3691";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7128";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"8";"0";"12,5";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7152";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"1";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7155";"SBSV";"DEPUTADO LUÍS EDUARDO MAGALHÃES(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"26";"0";"11,54";"3,85"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7150";"SBTT";"TABATINGA(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7158";"SBTT";"TABATINGA(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"31";"0";"0";"0"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7161";"SBUL";"TEN CEL AVIADOR CÉSAR BOMBONATO(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"22,58";"6,45"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7163";"SBUL";"TEN CEL AVIADOR CÉSAR BOMBONATO(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"27";"0";"3,7";"3,7"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7159";"SBUR";"MÁRIO DE ALMEIDA FRANCO(MG, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"30";"3,33";"6,67";"3,33"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7018";"SBVC";"GLAUBER DE ANDRADE ROCHA(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"13";"0";"15,38";"15,38"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7179";"SBVT";"EURICO DE AGUIAR SALLES(ES, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"6,45";"3,23"
"CMP - COMPAÑIA PANAMEÑA DE AVIACION S.A. (COPA AIRLINES)";"7071";"SNBR";"BARREIRAS(BA, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"0";"0";"0"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"7863";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"3,23";"3,23"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"7805";"FAOR";"OR TAMBO INTERNATIONAL AIRPORT(ÁFRICA DO SUL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"18";"5,56";"16,67";"5,56"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"1804";"KJFK";"JOHN F. KENNEDY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"6,45"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"1805";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KJFK";"JOHN F. KENNEDY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"22,58";"6,45"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"7804";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"FAOR";"OR TAMBO INTERNATIONAL AIRPORT(ÁFRICA DO SUL)";"18";"0";"22,22";"5,56"
"CPA - CATHAY PACIFIC AIRWAYS LIMITED";"7862";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"EGLL";"LONDON HEATHROW AIRPORT(REINO UNIDO)";"30";"0";"23,33";"6,67"
"CQB - APUÍ TÁXI AÉREO S/A";"0001";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"SWYN";"PRAINHA(AM, BRASIL)";"10";"40";"0";"0"
"CQB - APUÍ TÁXI AÉREO S/A";"0003";"SBMY";"MANICORÉ(AM, BRASIL)";"SBEG";"EDUARDO GOMES(AM, BRASIL)";"10";"40";"0";"0"
"CQB - APUÍ TÁXI AÉREO S/A";"0002";"SWYN";"PRAINHA(AM, BRASIL)";"SBMY";"MANICORÉ(AM, BRASIL)";"10";"40";"0";"0"
"DAL - DELTA AIR LINES INC.";"0061";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"18";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"0105";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"0269";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"0227";"KJFK";"JOHN F. KENNEDY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"0";"0"
"DAL - DELTA AIR LINES INC.";"6946";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"3,23";"3,23"
"DAL - DELTA AIR LINES INC.";"6879";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBFZ";"PINTO MARTINS(CE, BRASIL)";"9";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6889";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"31";"0";"3,23";"0"
"DAL - DELTA AIR LINES INC.";"7602";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"0";"12,9";"3,23"
"DAL - DELTA AIR LINES INC.";"7606";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"4";"0";"25";"25"
"DAL - DELTA AIR LINES INC.";"7607";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"21";"4,76";"9,52";"0"
"DAL - DELTA AIR LINES INC.";"6096";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"7375";"SAEZ";"MINISTRO PISTARINI INTERNATIONAL AIRPORT (EZEIZA INTERNATIONAL AIRPORT)(ARGENTINA)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"1";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"7626";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBMO";"ZUMBI DOS PALMARES(AL, BRASIL)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6890";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"KMIA";"MIAMI INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6947";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"KMCO";"ORLANDO INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"3,23";"0";"0"
"DAL - DELTA AIR LINES INC.";"6973";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBSL";"MARECHAL CUNHA MACHADO(MA, BRASIL)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6981";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SBCF";"TANCREDO NEVES(MG, BRASIL)";"31";"3,23";"0";"0"
"DAL - DELTA AIR LINES INC.";"6169";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SPJC";"JORGE CHÁVEZ INTERNATIONAL AIRPORT(PERU)";"5";"0";"20";"0"
"DAL - DELTA AIR LINES INC.";"6258";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SPJC";"JORGE CHÁVEZ INTERNATIONAL AIRPORT(PERU)";"5";"20";"0";"0"
"DAL - DELTA AIR LINES INC.";"6267";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SPJC";"JORGE CHÁVEZ INTERNATIONAL AIRPORT(PERU)";"17";"0";"17,65";"11,76"
"DAL - DELTA AIR LINES INC.";"6731";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"SPJC";"JORGE CHÁVEZ INTERNATIONAL AIRPORT(PERU)";"4";"0";"25";"0"
"DAL - DELTA AIR LINES INC.";"6976";"SBCY";"MARECHAL RONDON(MT, BRASIL)";"SBBR";"PRESIDENTE JUSCELINO KUBITSCHEK(DF, BRASIL)";"5";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6952";"SBFI";"CATARATAS(PR, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"31";"3,23";"16,13";"6,45"
"DAL - DELTA AIR LINES INC.";"6962";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"18,52";"3,7"
"DAL - DELTA AIR LINES INC.";"6994";"SBFL";"HERCÍLIO LUZ(SC, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"18,52";"3,7"
"DAL - DELTA AIR LINES INC.";"0060";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"18";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"6115";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SPJC";"JORGE CHÁVEZ INTERNATIONAL AIRPORT(PERU)";"31";"0";"9,68";"6,45"
"DAL - DELTA AIR LINES INC.";"6285";"SBGL";"AEROPORTO INTERNACIONAL DO RIO DE JANEIRO (GALEÃO) - ANTONIO CARLOS JOBIM(RJ, BRASIL)";"SCEL";"COMODORO ARTURO MERINO BENÍTEZ INTERNATIONAL AIRPORT(CHILE)";"31";"0";"6,45";"0"
"DAL - DELTA AIR LINES INC.";"6943";"SBGO";"SANTA GENOVEVA/GOIÂNIA(GO, BRASIL)";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"27";"0";"22,22";"11,11"
"DAL - DELTA AIR LINES INC.";"0104";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"0226";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KJFK";"JOHN F. KENNEDY INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"0268";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"KATL";"HARTSFIELD JACKSON ATLANTA INTERNATIONAL AIRPORT(ESTADOS UNIDOS DA AMÉRICA)";"31";"0";"0";"0"
"DAL - DELTA AIR LINES INC.";"7603";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"7";"7,69";"23,08";"0"
"DAL - DELTA AIR LINES INC.";"7608";"SBGR";"GUARULHOS - GOVERNADOR ANDRÉ FRANCO MONTORO(SP, BRASIL)";"SABE";"JORGE NEWBERY AIRPORT(ARGENTINA)";"4";"0";"50";"25"
